dataset:Kindle
Epoch 20 	 TEST SET MAP: 0.0428, NDCG: 0.0690, PREC: 0.1634
dataset:Instant_Video
Epoch 0 	 TEST SET MAP: 0.0393, NDCG: 0.0646, PREC: 0.1561
Epoch 1 	 TEST SET MAP: 0.0415, NDCG: 0.0677, PREC: 0.1625
Epoch 2 	 TEST SET MAP: 0.0428, NDCG: 0.0694, PREC: 0.1655
Epoch 3 	 TEST SET MAP: 0.0431, NDCG: 0.0702, PREC: 0.1684
Epoch 4 	 TEST SET MAP: 0.0428, NDCG: 0.0704, PREC: 0.1698
Epoch 5 	 TEST SET MAP: 0.0431, NDCG: 0.0702, PREC: 0.1675
Epoch 6 	 TEST SET MAP: 0.0442, NDCG: 0.0709, PREC: 0.1669
Epoch 7 	 TEST SET MAP: 0.0439, NDCG: 0.0705, PREC: 0.1666
Epoch 8 	 TEST SET MAP: 0.0434, NDCG: 0.0696, PREC: 0.1643
Epoch 9 	 TEST SET MAP: 0.0430, NDCG: 0.0691, PREC: 0.1625
Epoch 10 	 TEST SET MAP: 0.0428, NDCG: 0.0685, PREC: 0.1605
Epoch 11 	 TEST SET MAP: 0.0431, NDCG: 0.0689, PREC: 0.1614
Epoch 12 	 TEST SET MAP: 0.0425, NDCG: 0.0682, PREC: 0.1602
Epoch 13 	 TEST SET MAP: 0.0429, NDCG: 0.0689, PREC: 0.1620
Epoch 14 	 TEST SET MAP: 0.0435, NDCG: 0.0691, PREC: 0.1608
Epoch 15 	 TEST SET MAP: 0.0437, NDCG: 0.0699, PREC: 0.1643
Epoch 16 	 TEST SET MAP: 0.0437, NDCG: 0.0700, PREC: 0.1652
Epoch 17 	 TEST SET MAP: 0.0441, NDCG: 0.0700, PREC: 0.1631
Epoch 18 	 TEST SET MAP: 0.0447, NDCG: 0.0705, PREC: 0.1634
Epoch 19 	 TEST SET MAP: 0.0451, NDCG: 0.0712, PREC: 0.1652
Epoch 20 	 TEST SET MAP: 0.0450, NDCG: 0.0710, PREC: 0.1646
dataset:ml-1m
dataset:ml-1m
dataset:ml-1m
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0549, NDCG: 0.0982, PREC: 0.2574
Epoch 1 	 TEST SET MAP: 0.0538, NDCG: 0.0944, PREC: 0.2433
Epoch 2 	 TEST SET MAP: 0.0539, NDCG: 0.0949, PREC: 0.2452
Epoch 3 	 TEST SET MAP: 0.0550, NDCG: 0.0968, PREC: 0.2503
Epoch 4 	 TEST SET MAP: 0.0557, NDCG: 0.0976, PREC: 0.2511
Epoch 5 	 TEST SET MAP: 0.0556, NDCG: 0.0980, PREC: 0.2534
Epoch 6 	 TEST SET MAP: 0.0563, NDCG: 0.0985, PREC: 0.2533
Epoch 7 	 TEST SET MAP: 0.0568, NDCG: 0.0991, PREC: 0.2541
Epoch 8 	 TEST SET MAP: 0.0569, NDCG: 0.0998, PREC: 0.2569
Epoch 9 	 TEST SET MAP: 0.0572, NDCG: 0.0999, PREC: 0.2564
Epoch 10 	 TEST SET MAP: 0.0571, NDCG: 0.0998, PREC: 0.2563
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0545, NDCG: 0.0976, PREC: 0.2559
Epoch 1 	 TEST SET MAP: 0.0545, NDCG: 0.0959, PREC: 0.2480
Epoch 2 	 TEST SET MAP: 0.0536, NDCG: 0.0953, PREC: 0.2485
Epoch 3 	 TEST SET MAP: 0.0528, NDCG: 0.0946, PREC: 0.2483
Epoch 4 	 TEST SET MAP: 0.0532, NDCG: 0.0946, PREC: 0.2471
Epoch 5 	 TEST SET MAP: 0.0545, NDCG: 0.0967, PREC: 0.2519
Epoch 6 	 TEST SET MAP: 0.0556, NDCG: 0.0980, PREC: 0.2539
Epoch 7 	 TEST SET MAP: 0.0565, NDCG: 0.0987, PREC: 0.2536
Epoch 8 	 TEST SET MAP: 0.0576, NDCG: 0.0994, PREC: 0.2528
Epoch 9 	 TEST SET MAP: 0.0576, NDCG: 0.0992, PREC: 0.2513
Epoch 10 	 TEST SET MAP: 0.0580, NDCG: 0.0988, PREC: 0.2483
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0500, NDCG: 0.0872, PREC: 0.2241
Epoch 1 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 2 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 3 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 4 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 5 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0504, NDCG: 0.0875, PREC: 0.2238
Epoch 1 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 2 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 3 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 4 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 5 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
Epoch 6 	 TEST SET MAP: 0.0503, NDCG: 0.0876, PREC: 0.2243
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0569, NDCG: 0.1029, PREC: 0.2703
Epoch 1 	 TEST SET MAP: 0.0574, NDCG: 0.1035, PREC: 0.2715
Epoch 2 	 TEST SET MAP: 0.0568, NDCG: 0.1031, PREC: 0.2723
Epoch 3 	 TEST SET MAP: 0.0552, NDCG: 0.1016, PREC: 0.2708
Epoch 4 	 TEST SET MAP: 0.0540, NDCG: 0.1009, PREC: 0.2723
Epoch 5 	 TEST SET MAP: 0.0532, NDCG: 0.1002, PREC: 0.2727
Epoch 6 	 TEST SET MAP: 0.0531, NDCG: 0.1000, PREC: 0.2722
Epoch 7 	 TEST SET MAP: 0.0526, NDCG: 0.0995, PREC: 0.2717
Epoch 8 	 TEST SET MAP: 0.0526, NDCG: 0.0995, PREC: 0.2717
Epoch 9 	 TEST SET MAP: 0.0526, NDCG: 0.0995, PREC: 0.2718
Epoch 10 	 TEST SET MAP: 0.0525, NDCG: 0.0995, PREC: 0.2720
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0567, NDCG: 0.1028, PREC: 0.2712
Epoch 1 	 TEST SET MAP: 0.0580, NDCG: 0.1036, PREC: 0.2702
Epoch 2 	 TEST SET MAP: 0.0564, NDCG: 0.1023, PREC: 0.2702
Epoch 3 	 TEST SET MAP: 0.0536, NDCG: 0.1004, PREC: 0.2720
Epoch 4 	 TEST SET MAP: 0.0512, NDCG: 0.0978, PREC: 0.2692
Epoch 5 	 TEST SET MAP: 0.0508, NDCG: 0.0972, PREC: 0.2675
Epoch 6 	 TEST SET MAP: 0.0506, NDCG: 0.0967, PREC: 0.2662
Epoch 7 	 TEST SET MAP: 0.0505, NDCG: 0.0969, PREC: 0.2669
Epoch 8 	 TEST SET MAP: 0.0510, NDCG: 0.0974, PREC: 0.2675
Epoch 9 	 TEST SET MAP: 0.0515, NDCG: 0.0983, PREC: 0.2702
Epoch 10 	 TEST SET MAP: 0.0521, NDCG: 0.0989, PREC: 0.2708
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0544, NDCG: 0.0962, PREC: 0.2496
Epoch 1 	 TEST SET MAP: 0.0540, NDCG: 0.0953, PREC: 0.2468
Epoch 2 	 TEST SET MAP: 0.0536, NDCG: 0.0951, PREC: 0.2475
Epoch 3 	 TEST SET MAP: 0.0522, NDCG: 0.0933, PREC: 0.2442
Epoch 4 	 TEST SET MAP: 0.0519, NDCG: 0.0931, PREC: 0.2448
Epoch 5 	 TEST SET MAP: 0.0518, NDCG: 0.0929, PREC: 0.2438
Epoch 6 	 TEST SET MAP: 0.0525, NDCG: 0.0931, PREC: 0.2423
Epoch 7 	 TEST SET MAP: 0.0521, NDCG: 0.0931, PREC: 0.2435
Epoch 8 	 TEST SET MAP: 0.0522, NDCG: 0.0935, PREC: 0.2450
Epoch 9 	 TEST SET MAP: 0.0521, NDCG: 0.0930, PREC: 0.2432
Epoch 10 	 TEST SET MAP: 0.0523, NDCG: 0.0932, PREC: 0.2433
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0561, NDCG: 0.0997, PREC: 0.2596
Epoch 1 	 TEST SET MAP: 0.0511, NDCG: 0.0892, PREC: 0.2291
Epoch 2 	 TEST SET MAP: 0.0524, NDCG: 0.0918, PREC: 0.2365
Epoch 3 	 TEST SET MAP: 0.0521, NDCG: 0.0919, PREC: 0.2379
Epoch 4 	 TEST SET MAP: 0.0508, NDCG: 0.0908, PREC: 0.2375
Epoch 5 	 TEST SET MAP: 0.0505, NDCG: 0.0902, PREC: 0.2359
Epoch 6 	 TEST SET MAP: 0.0511, NDCG: 0.0905, PREC: 0.2354
Epoch 7 	 TEST SET MAP: 0.0508, NDCG: 0.0912, PREC: 0.2395
Epoch 8 	 TEST SET MAP: 0.0502, NDCG: 0.0901, PREC: 0.2362
Epoch 9 	 TEST SET MAP: 0.0503, NDCG: 0.0905, PREC: 0.2382
Epoch 10 	 TEST SET MAP: 0.0508, NDCG: 0.0912, PREC: 0.2398
Epoch 11 	 TEST SET MAP: 0.0507, NDCG: 0.0911, PREC: 0.2394
Epoch 12 	 TEST SET MAP: 0.0508, NDCG: 0.0915, PREC: 0.2412
Epoch 13 	 TEST SET MAP: 0.0510, NDCG: 0.0918, PREC: 0.2420
Epoch 14 	 TEST SET MAP: 0.0509, NDCG: 0.0915, PREC: 0.2408
Epoch 15 	 TEST SET MAP: 0.0503, NDCG: 0.0903, PREC: 0.2377
Epoch 16 	 TEST SET MAP: 0.0505, NDCG: 0.0906, PREC: 0.2382
Epoch 17 	 TEST SET MAP: 0.0505, NDCG: 0.0907, PREC: 0.2390
Epoch 18 	 TEST SET MAP: 0.0512, NDCG: 0.0915, PREC: 0.2400
Epoch 19 	 TEST SET MAP: 0.0512, NDCG: 0.0917, PREC: 0.2407
Epoch 20 	 TEST SET MAP: 0.0505, NDCG: 0.0908, PREC: 0.2390
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0557, NDCG: 0.0984, PREC: 0.2558
Epoch 1 	 TEST SET MAP: 0.0546, NDCG: 0.0957, PREC: 0.2465
Epoch 2 	 TEST SET MAP: 0.0534, NDCG: 0.0957, PREC: 0.2511
Epoch 3 	 TEST SET MAP: 0.0528, NDCG: 0.0945, PREC: 0.2476
Epoch 4 	 TEST SET MAP: 0.0549, NDCG: 0.0972, PREC: 0.2526
Epoch 5 	 TEST SET MAP: 0.0559, NDCG: 0.0980, PREC: 0.2524
Epoch 6 	 TEST SET MAP: 0.0550, NDCG: 0.0973, PREC: 0.2524
Epoch 7 	 TEST SET MAP: 0.0545, NDCG: 0.0962, PREC: 0.2495
Epoch 8 	 TEST SET MAP: 0.0552, NDCG: 0.0968, PREC: 0.2491
Epoch 9 	 TEST SET MAP: 0.0552, NDCG: 0.0966, PREC: 0.2485
Epoch 10 	 TEST SET MAP: 0.0546, NDCG: 0.0958, PREC: 0.2473
Epoch 11 	 TEST SET MAP: 0.0546, NDCG: 0.0961, PREC: 0.2486
Epoch 12 	 TEST SET MAP: 0.0545, NDCG: 0.0961, PREC: 0.2490
Epoch 13 	 TEST SET MAP: 0.0551, NDCG: 0.0967, PREC: 0.2495
Epoch 14 	 TEST SET MAP: 0.0551, NDCG: 0.0966, PREC: 0.2490
Epoch 15 	 TEST SET MAP: 0.0556, NDCG: 0.0969, PREC: 0.2485
Epoch 16 	 TEST SET MAP: 0.0547, NDCG: 0.0962, PREC: 0.2485
Epoch 17 	 TEST SET MAP: 0.0557, NDCG: 0.0974, PREC: 0.2506
Epoch 18 	 TEST SET MAP: 0.0561, NDCG: 0.0976, PREC: 0.2498
Epoch 19 	 TEST SET MAP: 0.0557, NDCG: 0.0972, PREC: 0.2495
Epoch 20 	 TEST SET MAP: 0.0549, NDCG: 0.0963, PREC: 0.2483
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0572, NDCG: 0.1030, PREC: 0.2708
Epoch 1 	 TEST SET MAP: 0.0575, NDCG: 0.1032, PREC: 0.2703
Epoch 2 	 TEST SET MAP: 0.0530, NDCG: 0.0995, PREC: 0.2697
Epoch 3 	 TEST SET MAP: 0.0495, NDCG: 0.0958, PREC: 0.2664
Epoch 4 	 TEST SET MAP: 0.0484, NDCG: 0.0946, PREC: 0.2654
Epoch 5 	 TEST SET MAP: 0.0483, NDCG: 0.0948, PREC: 0.2662
Epoch 6 	 TEST SET MAP: 0.0484, NDCG: 0.0949, PREC: 0.2665
Epoch 7 	 TEST SET MAP: 0.0486, NDCG: 0.0950, PREC: 0.2659
Epoch 8 	 TEST SET MAP: 0.0496, NDCG: 0.0961, PREC: 0.2675
Epoch 9 	 TEST SET MAP: 0.0498, NDCG: 0.0963, PREC: 0.2677
Epoch 10 	 TEST SET MAP: 0.0499, NDCG: 0.0965, PREC: 0.2684
Epoch 11 	 TEST SET MAP: 0.0504, NDCG: 0.0972, PREC: 0.2695
Epoch 12 	 TEST SET MAP: 0.0507, NDCG: 0.0974, PREC: 0.2695
Epoch 13 	 TEST SET MAP: 0.0513, NDCG: 0.0981, PREC: 0.2703
Epoch 14 	 TEST SET MAP: 0.0516, NDCG: 0.0985, PREC: 0.2708
Epoch 15 	 TEST SET MAP: 0.0516, NDCG: 0.0985, PREC: 0.2712
Epoch 16 	 TEST SET MAP: 0.0515, NDCG: 0.0983, PREC: 0.2710
Epoch 17 	 TEST SET MAP: 0.0514, NDCG: 0.0982, PREC: 0.2707
Epoch 18 	 TEST SET MAP: 0.0512, NDCG: 0.0981, PREC: 0.2710
Epoch 19 	 TEST SET MAP: 0.0513, NDCG: 0.0983, PREC: 0.2712
Epoch 20 	 TEST SET MAP: 0.0514, NDCG: 0.0984, PREC: 0.2715
dataset:ml-1m
Epoch 0 	 TEST SET MAP: 0.0559, NDCG: 0.1016, PREC: 0.2685
Epoch 1 	 TEST SET MAP: 0.0575, NDCG: 0.1024, PREC: 0.2670
Epoch 2 	 TEST SET MAP: 0.0516, NDCG: 0.0896, PREC: 0.2289
Epoch 3 	 TEST SET MAP: 0.0521, NDCG: 0.0914, PREC: 0.2359
Epoch 4 	 TEST SET MAP: 0.0521, NDCG: 0.0917, PREC: 0.2369
Epoch 5 	 TEST SET MAP: 0.0517, NDCG: 0.0914, PREC: 0.2374
Epoch 6 	 TEST SET MAP: 0.0517, NDCG: 0.0914, PREC: 0.2367
Epoch 7 	 TEST SET MAP: 0.0513, NDCG: 0.0910, PREC: 0.2364
Epoch 8 	 TEST SET MAP: 0.0513, NDCG: 0.0912, PREC: 0.2377
Epoch 9 	 TEST SET MAP: 0.0504, NDCG: 0.0902, PREC: 0.2364
Epoch 10 	 TEST SET MAP: 0.0510, NDCG: 0.0902, PREC: 0.2340
Epoch 11 	 TEST SET MAP: 0.0503, NDCG: 0.0897, PREC: 0.2339
Epoch 12 	 TEST SET MAP: 0.0505, NDCG: 0.0903, PREC: 0.2357
Epoch 13 	 TEST SET MAP: 0.0500, NDCG: 0.0897, PREC: 0.2347
Epoch 14 	 TEST SET MAP: 0.0500, NDCG: 0.0896, PREC: 0.2349
Epoch 15 	 TEST SET MAP: 0.0501, NDCG: 0.0896, PREC: 0.2337
Epoch 16 	 TEST SET MAP: 0.0502, NDCG: 0.0898, PREC: 0.2344
Epoch 17 	 TEST SET MAP: 0.0503, NDCG: 0.0900, PREC: 0.2354
Epoch 18 	 TEST SET MAP: 0.0504, NDCG: 0.0900, PREC: 0.2350
Epoch 19 	 TEST SET MAP: 0.0501, NDCG: 0.0895, PREC: 0.2337
